C:1, 0,0, D:East, S:\
C:12293, 52,18, D:South, S:.
C:12294, 53,18, D:South, S:.
C:12295, 54,18, D:South, S:-
C:12296, 54,17, D:West, S:.
C:12297, 54,16, D:West, S:.
C:12298, 54,15, D:West, S:.
C:12299, 54,19, D:East, S:.
C:12300, 54,20, D:East, S:.
C:12301, 54,21, D:East, S:.
C:12302, 54,22, D:East, S:.
C:12303, 54,23, D:East, S:.
C:12304, 54,24, D:East, S:.
C:12305, 54,25, D:East, S:.
C:12306, 54,26, D:East, S:.
C:12307, 54,27, D:East, S:.
C:12308, 54,28, D:East, S:.
C:12309, 54,29, D:East, S:-
C:12310, 54,30, D:East, S:.
C:12311, 54,31, D:East, S:.
C:12312, 54,32, D:East, S:.
C:12313, 54,33, D:East, S:.
C:12314, 54,34, D:East, S:.
C:12315, 54,35, D:East, S:.
C:12316, 54,36, D:East, S:.
C:12317, 54,37, D:East, S:.
C:12318, 54,38, D:East, S:.
C:12319, 54,39, D:East, S:.
C:12320, 54,40, D:East, S:.
C:12321, 50,26, D:East, S:.
C:12322, 50,27, D:East, S:.
C:12323, 50,28, D:East, S:.
C:12324, 50,29, D:East, S:.
C:12325, 50,30, D:East, S:.
C:12326, 50,31, D:East, S:.
C:12327, 50,32, D:East, S:.
C:12328, 50,33, D:East, S:.
C:12329, 50,34, D:East, S:.
C:12330, 50,35, D:East, S:.
C:12331, 50,36, D:East, S:.
C:12332, 50,37, D:East, S:.
C:12333, 50,38, D:East, S:.
C:12334, 50,39, D:East, S:.
C:12335, 50,40, D:East, S:.
C:12336, 50,41, D:East, S:.
C:12337, 50,42, D:East, S:.
C:12338, 50,43, D:East, S:.
C:12339, 50,44, D:East, S:.
C:12340, 50,45, D:East, S:.
C:12341, 50,46, D:East, S:.
C:12342, 50,47, D:East, S:.
C:12343, 50,48, D:East, S:.
C:12344, 50,49, D:East, S:.
C:12345, 50,50, D:East, S:.
C:12346, 50,51, D:East, S:\
C:12347, 51,51, D:South, S:.
C:12348, 52,51, D:South, S:.
C:12349, 53,51, D:South, S:.
C:12350, 54,51, D:South, S:.
C:12351, 55,51, D:South, S:.
C:12352, 56,51, D:South, S:.
C:12353, 57,51, D:South, S:.
C:12354, 58,51, D:South, S:.
C:12355, 59,51, D:South, S:.
C:12356, 60,51, D:South, S:.
C:12357, 61,51, D:South, S:.
C:12358, 62,51, D:South, S:.
C:12359, 63,51, D:South, S:.
C:12360, 64,51, D:South, S:.
C:12361, 65,51, D:South, S:.
C:12362, 66,51, D:South, S:.
C:12363, 67,51, D:South, S:.
C:12364, 68,51, D:South, S:.
C:12365, 69,51, D:South, S:.
C:12366, 70,51, D:South, S:.
C:12367, 71,51, D:South, S:.
C:12368, 72,51, D:South, S:.
C:12369, 73,51, D:South, S:.
C:12370, 74,51, D:South, S:/
C:12371, 74,50, D:West, S:|
C:12372, 73,50, D:North, S:.
C:12373, 72,50, D:North, S:.
C:12374, 71,50, D:North, S:.
C:12375, 70,50, D:North, S:.
C:12376, 69,50, D:North, S:.
C:12377, 68,50, D:North, S:.
C:12378, 75,50, D:South, S:.
C:12379, 76,50, D:South, S:.
C:12380, 77,50, D:South, S:.
C:12381, 78,50, D:South, S:.
C:12382, 79,50, D:South, S:.
C:12383, 80,50, D:South, S:.
C:12384, 81,50, D:South, S:.
C:12385, 82,50, D:South, S:.
C:12386, 83,50, D:South, S:.
C:12387, 84,50, D:South, S:.
C:12388, 85,50, D:South, S:.
C:12389, 75,25, D:South, S:|
C:12390, 76,25, D:South, S:.
C:12391, 77,25, D:South, S:.
C:12392, 78,25, D:South, S:.
C:12393, 79,25, D:South, S:.
C:12394, 80,25, D:South, S:.
C:12395, 81,25, D:South, S:\
C:12396, 81,26, D:East, S:.
C:12397, 81,27, D:East, S:.
C:12398, 81,28, D:East, S:.
C:12399, 81,29, D:East, S:.
C:12400, 81,30, D:East, S:.
C:12401, 81,31, D:East, S:.
C:12402, 81,32, D:East, S:.
C:12403, 81,33, D:East, S:.
C:12404, 81,34, D:East, S:.
C:12405, 81,35, D:East, S:.
C:12406, 81,36, D:East, S:.
C:12407, 81,37, D:East, S:.
C:12408, 81,38, D:East, S:.
C:12409, 81,39, D:East, S:.
C:12410, 81,40, D:East, S:.
C:12411, 81,41, D:East, S:.
C:12412, 81,42, D:East, S:.
C:12413, 81,43, D:East, S:.
C:12414, 81,44, D:East, S:.
C:12415, 81,45, D:East, S:.
C:12416, 81,46, D:East, S:.
C:12417, 81,47, D:East, S:|
C:12418, 80,47, D:North, S:.
C:12419, 79,47, D:North, S:.
C:12420, 78,47, D:North, S:.
C:12421, 82,47, D:South, S:.
C:12422, 83,47, D:South, S:.
C:12423, 84,47, D:South, S:.
C:12424, 85,47, D:South, S:.
C:12425, 86,47, D:South, S:.
C:12426, 87,47, D:South, S:.
C:12427, 88,47, D:South, S:.
C:12428, 89,47, D:South, S:.
C:12429, 90,47, D:South, S:.
C:12430, 91,47, D:South, S:.
C:12431, 92,47, D:South, S:.
C:12432, 93,47, D:South, S:.
C:12433, 94,47, D:South, S:.
C:12434, 95,47, D:South, S:.
C:12435, 96,47, D:South, S:.
C:12436, 97,47, D:South, S:/
C:12437, 97,46, D:West, S:.
C:12438, 97,45, D:West, S:.
C:12439, 97,44, D:West, S:.
C:12440, 97,43, D:West, S:.
C:12441, 97,42, D:West, S:.
C:12442, 97,41, D:West, S:.
C:12443, 97,40, D:West, S:-
C:12444, 97,39, D:West, S:.
C:12445, 97,38, D:West, S:.
C:12446, 88,24, D:East, S:.
C:12447, 88,25, D:East, S:.
C:12448, 88,26, D:East, S:.
C:12449, 88,27, D:East, S:\
C:12450, 89,27, D:South, S:|
C:12451, 90,27, D:South, S:.
C:12452, 91,27, D:South, S:.
C:12453, 92,27, D:South, S:.
C:12454, 93,27, D:South, S:.
C:12455, 94,27, D:South, S:.
C:12456, 95,27, D:South, S:.
C:12457, 96,27, D:South, S:.
C:12458, 97,27, D:South, S:.
C:12459, 98,27, D:South, S:.
C:12460, 99,27, D:South, S:.
C:12461, 100,27, D:South, S:.
C:12462, 101,27, D:South, S:\
C:12463, 101,28, D:East, S:.
C:12464, 101,29, D:East, S:.
C:12465, 101,30, D:East, S:.
C:12466, 101,31, D:East, S:.
C:12467, 101,32, D:East, S:-
C:12468, 101,33, D:East, S:.
C:12469, 101,34, D:East, S:\
C:12470, 102,34, D:South, S:.
C:12471, 103,34, D:South, S:.
C:12472, 104,34, D:South, S:.
C:12473, 105,34, D:South, S:/
C:12474, 105,33, D:West, S:.
C:12475, 105,32, D:West, S:.
C:12476, 105,31, D:West, S:.
C:12477, 105,30, D:West, S:.
C:12478, 105,29, D:West, S:|
C:12479, 104,29, D:North, S:.
C:12480, 103,29, D:North, S:.
C:12481, 102,29, D:North, S:.
C:12482, 101,29, D:North, S:.
C:12483, 100,29, D:North, S:.
C:12484, 99,29, D:North, S:.
C:12485, 98,29, D:North, S:.
C:12486, 97,29, D:North, S:.
C:12487, 96,29, D:North, S:.
C:12488, 95,29, D:North, S:.
C:12489, 94,29, D:North, S:.
C:12490, 93,29, D:North, S:.
C:12491, 92,29, D:North, S:-
C:12492, 92,28, D:West, S:.
C:12493, 92,27, D:West, S:.
C:12494, 92,26, D:West, S:.
C:12495, 92,25, D:West, S:.
C:12496, 92,24, D:West, S:.
C:12497, 92,23, D:West, S:.
C:12498, 92,22, D:West, S:.
C:12499, 92,21, D:West, S:-
C:12500, 92,20, D:West, S:.
C:12501, 92,19, D:West, S:.
C:12502, 92,18, D:West, S:.
C:12503, 92,17, D:West, S:.
C:12504, 92,30, D:East, S:.
C:12505, 92,31, D:East, S:.
C:12506, 92,32, D:East, S:.
C:12507, 92,33, D:East, S:.
C:12508, 92,34, D:East, S:.
C:12509, 92,35, D:East, S:.
C:12510, 92,36, D:East, S:.
C:12511, 92,37, D:East, S:.
C:12512, 92,38, D:East, S:.
C:12513, 92,39, D:East, S:.
C:12514, 92,40, D:East, S:.
C:12515, 92,41, D:East, S:.
C:12516, 92,42, D:East, S:.
C:12517, 92,43, D:East, S:.
C:12518, 92,44, D:East, S:.
C:12519, 92,45, D:East, S:.
C:12520, 92,46, D:East, S:.
C:12521, 92,47, D:East, S:.
C:12522, 92,48, D:East, S:.
C:12523, 92,49, D:East, S:.
C:12524, 92,50, D:East, S:.
C:12525, 92,51, D:East, S:.
C:12526, 92,52, D:East, S:.
C:12527, 92,53, D:East, S:.
C:12528, 92,54, D:East, S:.
C:12529, 92,55, D:East, S:.
C:12530, 92,56, D:East, S:.
C:12531, 92,57, D:East, S:.
C:12532, 92,58, D:East, S:.
C:12533, 92,59, D:East, S:.
C:12534, 92,60, D:East, S:.
C:12535, 106,29, D:South, S:.
C:12536, 107,29, D:South, S:.
C:12537, 108,29, D:South, S:.
C:12538, 109,29, D:South, S:|
C:12538, 110,29, D:South -> End.
C:12539, 98,27, D:East, S:.
C:12540, 98,28, D:East, S:.
C:12541, 98,29, D:East, S:.
C:12542, 98,30, D:East, S:.
C:12543, 98,31, D:East, S:/
C:12544, 97,31, D:North, S:.
C:12545, 96,31, D:North, S:.
C:12546, 95,31, D:North, S:.
C:12547, 94,31, D:North, S:.
C:12548, 93,31, D:North, S:.
C:12549, 92,31, D:North, S:.
C:12550, 91,31, D:North, S:.
C:12551, 90,31, D:North, S:.
C:12552, 89,31, D:North, S:.
C:12553, 88,31, D:North, S:.
C:12554, 87,31, D:North, S:.
C:12555, 86,31, D:North, S:.
C:12556, 85,31, D:North, S:.
C:12557, 84,31, D:North, S:.
C:12558, 83,31, D:North, S:.
C:12559, 82,31, D:North, S:.
C:12560, 81,31, D:North, S:.
C:12561, 80,31, D:North, S:\
C:12562, 80,30, D:West, S:.
C:12563, 80,29, D:West, S:.
C:12564, 80,28, D:West, S:.
C:12565, 80,27, D:West, S:.
C:12566, 80,26, D:West, S:.
C:12567, 80,25, D:West, S:.
C:12568, 80,24, D:West, S:.
C:12569, 80,23, D:West, S:.
C:12570, 80,22, D:West, S:.
C:12571, 80,21, D:West, S:.
C:12572, 80,20, D:West, S:.
C:12573, 80,19, D:West, S:.
C:12574, 80,18, D:West, S:.
C:12575, 80,17, D:West, S:.
C:12576, 80,16, D:West, S:.
C:12577, 80,15, D:West, S:.
C:12578, 80,14, D:West, S:-
C:12579, 80,13, D:West, S:.
C:12580, 80,12, D:West, S:.
C:12581, 80,11, D:West, S:.
C:12582, 80,10, D:West, S:.
C:12583, 80,9, D:West, S:.
C:12584, 80,8, D:West, S:.
C:12585, 80,7, D:West, S:.
C:12586, 80,6, D:West, S:.
C:12587, 80,5, D:West, S:.
C:12588, 80,4, D:West, S:.
C:12589, 77,8, D:South, S:.
C:12590, 78,8, D:South, S:.
C:12591, 79,8, D:South, S:.
C:12592, 80,8, D:South, S:.
C:12593, 81,8, D:South, S:.
C:12594, 82,8, D:South, S:.
C:12595, 83,8, D:South, S:-
C:12596, 83,7, D:West, S:.
C:12597, 83,6, D:West, S:.
C:12598, 83,5, D:West, S:.
C:12599, 83,4, D:West, S:.
C:12600, 83,3, D:West, S:.
C:12601, 83,2, D:West, S:.
C:12602, 83,1, D:West, S:.
C:12603, 83,0, D:West, S:.
C:12603, 83,-1, D:West -> End.
C:12604, 83,9, D:East, S:|
C:12605, 82,9, D:North, S:.
C:12606, 81,9, D:North, S:.
C:12607, 80,9, D:North, S:.
C:12608, 79,9, D:North, S:.
C:12609, 78,9, D:North, S:.
C:12610, 77,9, D:North, S:\
C:12611, 77,8, D:West, S:.
C:12612, 77,7, D:West, S:.
C:12613, 77,6, D:West, S:.
C:12614, 77,5, D:West, S:.
C:12615, 77,4, D:West, S:.
C:12616, 77,3, D:West, S:.
C:12617, 77,2, D:West, S:.
C:12618, 77,1, D:West, S:.
C:12619, 77,0, D:West, S:.
C:12619, 77,-1, D:West -> End.
C:12620, 84,9, D:South, S:.
C:12621, 85,9, D:South, S:.
C:12622, 86,9, D:South, S:.
C:12623, 87,9, D:South, S:.
C:12624, 88,9, D:South, S:.
C:12625, 89,9, D:South, S:.
C:12626, 90,9, D:South, S:.
C:12627, 91,9, D:South, S:.
C:12628, 92,9, D:South, S:.
C:12629, 93,9, D:South, S:.
C:12630, 94,9, D:South, S:.
C:12631, 95,9, D:South, S:.
C:12632, 96,9, D:South, S:.
C:12633, 97,9, D:South, S:.
C:12634, 98,9, D:South, S:.
C:12635, 99,9, D:South, S:.
C:12636, 100,9, D:South, S:.
C:12637, 101,9, D:South, S:.
C:12638, 102,9, D:South, S:.
C:12639, 103,9, D:South, S:.
C:12640, 104,9, D:South, S:.
C:12641, 105,9, D:South, S:.
C:12642, 106,9, D:South, S:.
C:12643, 107,9, D:South, S:.
C:12644, 108,9, D:South, S:.
C:12645, 109,9, D:South, S:.
C:12645, 110,9, D:South -> End.
C:12646, 65,23, D:East, S:.
C:12647, 65,24, D:East, S:.
C:12648, 65,25, D:East, S:.
C:12649, 65,26, D:East, S:.
C:12650, 65,27, D:East, S:.
C:12651, 65,28, D:East, S:.
C:12652, 65,29, D:East, S:.
C:12653, 65,30, D:East, S:.
C:12654, 65,31, D:East, S:.
C:12655, 65,32, D:East, S:.
C:12656, 65,33, D:East, S:.
C:12657, 65,34, D:East, S:.
C:12658, 65,35, D:East, S:.
C:12659, 65,36, D:East, S:.
C:12660, 65,37, D:East, S:.
C:12661, 65,38, D:East, S:.
C:12662, 65,39, D:East, S:.
C:12663, 65,40, D:East, S:.
C:12664, 65,41, D:East, S:.
C:12665, 65,42, D:East, S:.
C:12666, 65,43, D:East, S:.
C:12667, 65,44, D:East, S:.
C:12668, 65,45, D:East, S:.
C:12669, 65,46, D:East, S:.
C:12670, 65,47, D:East, S:.
C:12671, 65,48, D:East, S:.
C:12672, 65,49, D:East, S:.
C:12673, 65,50, D:East, S:.
C:12674, 65,51, D:East, S:.
C:12675, 65,52, D:East, S:.
C:12676, 65,53, D:East, S:|
C:12677, 64,53, D:North, S:.
C:12678, 63,53, D:North, S:.
C:12679, 62,53, D:North, S:.
C:12680, 61,53, D:North, S:.
C:12681, 60,53, D:North, S:.
C:12682, 59,53, D:North, S:.
C:12683, 58,53, D:North, S:.
C:12684, 57,53, D:North, S:.
C:12685, 56,53, D:North, S:.
C:12686, 55,53, D:North, S:.
C:12687, 54,53, D:North, S:.
C:12688, 53,53, D:North, S:.
C:12689, 52,53, D:North, S:.
C:12690, 51,53, D:North, S:.
C:12691, 50,53, D:North, S:.
C:12692, 49,53, D:North, S:.
C:12693, 48,53, D:North, S:.
C:12694, 47,53, D:North, S:.
C:12695, 46,53, D:North, S:.
C:12696, 45,53, D:North, S:.
C:12697, 44,53, D:North, S:.
C:12698, 43,53, D:North, S:.
C:12699, 42,53, D:North, S:.
C:12700, 41,53, D:North, S:.
C:12701, 40,53, D:North, S:.
C:12702, 39,53, D:North, S:.
C:12703, 38,53, D:North, S:.
C:12704, 37,53, D:North, S:.
C:12705, 36,53, D:North, S:.
C:12706, 35,53, D:North, S:.
C:12707, 34,53, D:North, S:.
C:12708, 33,53, D:North, S:.
C:12709, 32,53, D:North, S:.
C:12710, 31,53, D:North, S:.
C:12711, 30,53, D:North, S:.
C:12712, 29,53, D:North, S:.
C:12713, 28,53, D:North, S:.
C:12714, 27,53, D:North, S:.
C:12715, 26,53, D:North, S:.
C:12716, 25,53, D:North, S:.
C:12717, 24,53, D:North, S:.
C:12718, 23,53, D:North, S:.
C:12719, 22,53, D:North, S:.
C:12720, 21,53, D:North, S:.
C:12721, 20,53, D:North, S:.
C:12722, 19,53, D:North, S:.
C:12723, 18,53, D:North, S:.
C:12724, 17,53, D:North, S:.
C:12725, 16,53, D:North, S:.
C:12726, 15,53, D:North, S:.
C:12727, 14,53, D:North, S:.
C:12728, 13,53, D:North, S:.
C:12729, 12,53, D:North, S:.
C:12730, 11,53, D:North, S:.
C:12731, 10,53, D:North, S:.
C:12732, 9,53, D:North, S:.
C:12733, 8,53, D:North, S:.
C:12734, 7,53, D:North, S:.
C:12735, 6,53, D:North, S:|
C:12736, 5,53, D:North, S:.
C:12737, 4,53, D:North, S:.
C:12738, 3,53, D:North, S:.
C:12739, 2,53, D:North, S:.
C:12740, 1,53, D:North, S:\
C:12741, 1,52, D:West, S:.
C:12742, 1,51, D:West, S:.
C:12743, 1,50, D:West, S:.
C:12744, 1,49, D:West, S:.
C:12745, 1,48, D:West, S:.
C:12746, 1,47, D:West, S:.
C:12747, 1,46, D:West, S:.
C:12748, 1,45, D:West, S:\
C:12749, 0,45, D:North, S:.
C:12749, -1,45, D:North -> End.
C:12750, 66,53, D:South, S:.
C:12751, 67,53, D:South, S:.
C:12752, 68,53, D:South, S:.
C:12753, 69,53, D:South, S:/
C:12754, 69,52, D:West, S:.
C:12755, 69,51, D:West, S:.
C:12756, 69,50, D:West, S:.
C:12757, 69,49, D:West, S:.
C:12758, 69,48, D:West, S:.
C:12759, 69,47, D:West, S:\
C:12760, 68,47, D:North, S:.
C:12761, 67,47, D:North, S:.
C:12762, 66,47, D:North, S:.
C:12763, 65,47, D:North, S:.
C:12764, 64,47, D:North, S:.
C:12765, 63,47, D:North, S:.
C:12766, 62,47, D:North, S:.
C:12767, 61,47, D:North, S:.
C:12768, 60,47, D:North, S:.
C:12769, 59,47, D:North, S:.
C:12770, 58,47, D:North, S:.
C:12771, 57,47, D:North, S:.
C:12772, 56,47, D:North, S:.
C:12773, 55,47, D:North, S:.
C:12774, 54,47, D:North, S:.
C:12775, 53,47, D:North, S:.
C:12776, 52,47, D:North, S:.
C:12777, 51,47, D:North, S:.
C:12778, 50,47, D:North, S:.
C:12779, 49,47, D:North, S:.
C:12780, 48,47, D:North, S:.
C:12781, 47,47, D:North, S:.
C:12782, 46,47, D:North, S:.
C:12783, 45,47, D:North, S:.
C:12784, 44,47, D:North, S:.
C:12785, 43,47, D:North, S:.
C:12786, 42,47, D:North, S:.
C:12787, 41,47, D:North, S:.
C:12788, 40,47, D:North, S:.
C:12789, 39,47, D:North, S:.
C:12790, 38,47, D:North, S:.
C:12791, 37,47, D:North, S:.
C:12792, 36,47, D:North, S:.
C:12793, 35,47, D:North, S:.
C:12794, 34,47, D:North, S:.
C:12795, 33,47, D:North, S:.
C:12796, 32,47, D:North, S:.
C:12797, 31,47, D:North, S:.
C:12798, 30,47, D:North, S:.
C:12799, 29,47, D:North, S:.
C:12800, 28,47, D:North, S:.
C:12801, 27,47, D:North, S:.
C:12802, 26,47, D:North, S:.
C:12803, 25,47, D:North, S:.
C:12804, 24,47, D:North, S:.
C:12805, 23,47, D:North, S:-
C:12806, 23,46, D:West, S:|
C:12807, 22,46, D:North, S:.
C:12808, 21,46, D:North, S:.
C:12809, 20,46, D:North, S:.
C:12810, 19,46, D:North, S:.
C:12811, 18,46, D:North, S:.
C:12812, 17,46, D:North, S:.
C:12813, 16,46, D:North, S:.
C:12814, 15,46, D:North, S:.
C:12815, 14,46, D:North, S:.
C:12816, 24,46, D:South, S:.
C:12817, 25,46, D:South, S:.
C:12818, 26,46, D:South, S:.
C:12819, 27,46, D:South, S:.
C:12820, 28,46, D:South, S:.
C:12821, 29,46, D:South, S:.
C:12822, 30,46, D:South, S:.
C:12823, 31,46, D:South, S:.
C:12824, 32,46, D:South, S:.
C:12825, 23,48, D:East, S:.
C:12826, 23,49, D:East, S:\
C:12827, 24,49, D:South, S:.
C:12828, 25,49, D:South, S:.
C:12829, 26,49, D:South, S:\
C:12830, 26,50, D:East, S:.
C:12831, 26,51, D:East, S:/
C:12832, 25,51, D:North, S:.
C:12833, 24,51, D:North, S:.
C:12834, 23,51, D:North, S:\
C:12835, 23,50, D:West, S:.
C:12836, 23,49, D:West, S:\
C:12837, 22,49, D:North, S:.
C:12838, 21,49, D:North, S:.
C:12839, 20,49, D:North, S:.
C:12840, 19,49, D:North, S:.
C:12841, 18,49, D:North, S:.
C:12842, 17,49, D:North, S:.
C:12843, 16,49, D:North, S:.
C:12844, 15,49, D:North, S:.
C:12845, 14,49, D:North, S:.
C:12846, 13,49, D:North, S:-
C:12847, 13,48, D:West, S:.
C:12848, 13,47, D:West, S:.
C:12849, 13,50, D:East, S:.
C:12850, 13,51, D:East, S:.
C:12851, 13,52, D:East, S:.
C:12852, 13,53, D:East, S:.
C:12853, 13,54, D:East, S:.
C:12854, 13,55, D:East, S:.
C:12855, 13,56, D:East, S:.
C:12856, 13,57, D:East, S:.
C:12857, 13,58, D:East, S:.
C:12858, 13,59, D:East, S:.
C:12859, 13,60, D:East, S:.
C:12860, 13,61, D:East, S:.
C:12861, 13,62, D:East, S:.
C:12862, 13,63, D:East, S:.
C:12863, 13,64, D:East, S:.
C:12864, 13,65, D:East, S:.
C:12865, 13,66, D:East, S:.
C:12866, 13,67, D:East, S:.
C:12867, 13,68, D:East, S:.
C:12868, 13,69, D:East, S:.
C:12869, 13,70, D:East, S:.
C:12870, 13,71, D:East, S:.
C:12871, 13,72, D:East, S:.
C:12872, 13,73, D:East, S:.
C:12873, 13,74, D:East, S:.
C:12874, 13,75, D:East, S:.
C:12875, 13,76, D:East, S:.
C:12876, 13,77, D:East, S:.
C:12877, 13,78, D:East, S:.
C:12878, 13,79, D:East, S:.
C:12879, 13,80, D:East, S:.
C:12880, 13,81, D:East, S:.
C:12881, 13,82, D:East, S:.
C:12882, 13,83, D:East, S:\
C:12883, 14,83, D:South, S:.
C:12884, 15,83, D:South, S:.
C:12885, 16,83, D:South, S:.
C:12886, 17,83, D:South, S:.
C:12887, 18,83, D:South, S:.
C:12888, 19,83, D:South, S:.
C:12889, 20,83, D:South, S:.
C:12890, 21,83, D:South, S:|
C:12891, 22,83, D:South, S:.
C:12892, 23,83, D:South, S:.
C:12893, 24,83, D:South, S:.
C:12894, 25,83, D:South, S:.
C:12895, 26,83, D:South, S:.
C:12896, 27,83, D:South, S:.
C:12897, 28,83, D:South, S:.
C:12898, 29,83, D:South, S:.
C:12899, 30,83, D:South, S:.
C:12900, 31,83, D:South, S:.
C:12901, 32,83, D:South, S:.
C:12902, 33,83, D:South, S:.
C:12903, 34,83, D:South, S:.
C:12904, 35,83, D:South, S:.
C:12905, 36,83, D:South, S:.
C:12906, 37,83, D:South, S:.
C:12907, 38,83, D:South, S:.
C:12908, 39,83, D:South, S:.
C:12909, 40,83, D:South, S:.
C:12910, 41,83, D:South, S:.
C:12911, 42,83, D:South, S:.
C:12912, 43,83, D:South, S:.
C:12913, 44,83, D:South, S:.
C:12914, 45,83, D:South, S:.
C:12915, 46,83, D:South, S:.
C:12916, 47,83, D:South, S:.
C:12917, 48,83, D:South, S:.
C:12918, 49,83, D:South, S:.
C:12919, 50,83, D:South, S:.
C:12920, 51,83, D:South, S:.
C:12921, 52,83, D:South, S:.
C:12922, 53,83, D:South, S:.
C:12923, 54,83, D:South, S:.
C:12924, 73,42, D:South, S:.
C:12925, 74,42, D:South, S:.
C:12926, 75,42, D:South, S:.
C:12927, 76,42, D:South, S:.
C:12928, 77,42, D:South, S:.
C:12929, 78,42, D:South, S:.
C:12930, 79,42, D:South, S:.
C:12931, 80,42, D:South, S:.
C:12932, 81,42, D:South, S:.
C:12933, 82,42, D:South, S:.
C:12934, 83,42, D:South, S:.
C:12935, 84,42, D:South, S:.
C:12936, 85,42, D:South, S:.
C:12937, 86,42, D:South, S:.
C:12938, 87,42, D:South, S:.
C:12939, 88,42, D:South, S:.
C:12940, 89,42, D:South, S:.
C:12941, 90,42, D:South, S:.
C:12942, 91,42, D:South, S:.
C:12943, 92,42, D:South, S:.
C:12944, 93,42, D:South, S:.
C:12945, 94,42, D:South, S:.
C:12946, 95,42, D:South, S:.
C:12947, 96,42, D:South, S:.
C:12948, 97,42, D:South, S:.
C:12949, 98,42, D:South, S:.
C:12950, 99,42, D:South, S:.
C:12951, 100,42, D:South, S:.
C:12952, 101,42, D:South, S:.
C:12953, 102,42, D:South, S:.
C:12954, 103,42, D:South, S:.
C:12955, 104,42, D:South, S:.
C:12956, 105,42, D:South, S:.
C:12957, 106,42, D:South, S:.
C:12958, 107,42, D:South, S:.
C:12959, 108,42, D:South, S:.
C:12960, 109,42, D:South, S:.
C:12960, 110,42, D:South -> End.
C:12961, 37,59, D:East, S:.
C:12962, 37,60, D:East, S:.
C:12963, 37,61, D:East, S:.
C:12964, 37,62, D:East, S:.
C:12965, 37,63, D:East, S:-
C:12966, 37,64, D:East, S:.
C:12967, 37,65, D:East, S:.
C:12968, 37,66, D:East, S:.
C:12969, 37,67, D:East, S:-
C:12970, 37,68, D:East, S:.
C:12971, 37,69, D:East, S:.
C:12972, 37,70, D:East, S:.
C:12973, 37,71, D:East, S:.
C:12974, 37,72, D:East, S:.
C:12975, 43,58, D:South, S:.
C:12976, 44,58, D:South, S:.
C:12977, 17,87, D:East, S:.
C:12978, 17,88, D:East, S:.
C:12979, 17,89, D:East, S:.
C:12980, 17,90, D:East, S:.
C:12981, 17,91, D:East, S:.
C:12982, 17,92, D:East, S:.
C:12983, 17,93, D:East, S:.
C:12984, 17,94, D:East, S:.
C:12985, 17,95, D:East, S:.
C:12986, 16,102, D:East, S:.
C:12987, 16,103, D:East, S:.
C:12988, 16,104, D:East, S:.
C:12989, 16,105, D:East, S:-
C:12990, 16,106, D:East, S:.
C:12991, 16,107, D:East, S:.
C:12992, 16,108, D:East, S:.
C:12993, 16,109, D:East, S:\
C:12994, 17,109, D:South, S:.
C:12995, 18,109, D:South, S:.
C:12996, 19,109, D:South, S:.
C:12997, 20,109, D:South, S:.
C:12998, 21,109, D:South, S:-
C:12999, 21,108, D:West, S:.
C:13000, 21,107, D:West, S:.
C:13001, 21,106, D:West, S:.
C:13002, 21,105, D:West, S:.
C:13003, 21,104, D:West, S:.
C:13004, 21,103, D:West, S:.
C:13005, 21,102, D:West, S:.
C:13006, 21,101, D:West, S:.
C:13007, 21,100, D:West, S:.
C:13008, 21,99, D:West, S:.
C:13009, 21,98, D:West, S:.
C:13010, 21,97, D:West, S:.
C:13011, 21,96, D:West, S:.
C:13012, 21,95, D:West, S:.
C:13013, 21,94, D:West, S:.
C:13014, 21,93, D:West, S:.
C:13015, 21,92, D:West, S:.
C:13016, 21,91, D:West, S:.
C:13017, 21,90, D:West, S:.
C:13018, 21,89, D:West, S:.
C:13019, 21,88, D:West, S:.
C:13020, 21,87, D:West, S:.
C:13021, 21,86, D:West, S:.
C:13022, 21,85, D:West, S:.
C:13023, 21,84, D:West, S:.
C:13024, 21,83, D:West, S:|
C:13025, 20,83, D:North, S:.
C:13026, 19,83, D:North, S:.
C:13027, 18,83, D:North, S:.
C:13028, 17,83, D:North, S:.
C:13029, 16,83, D:North, S:.
C:13030, 15,83, D:North, S:.
C:13031, 14,83, D:North, S:.
C:13032, 22,83, D:South, S:.
C:13033, 23,83, D:South, S:.
C:13034, 24,83, D:South, S:.
C:13035, 25,83, D:South, S:.
C:13036, 26,83, D:South, S:.
C:13037, 27,83, D:South, S:.
C:13038, 28,83, D:South, S:.
C:13039, 29,83, D:South, S:.
C:13040, 30,83, D:South, S:.
C:13041, 31,83, D:South, S:.
C:13042, 32,83, D:South, S:.
C:13043, 33,83, D:South, S:.
C:13044, 34,83, D:South, S:.
C:13045, 35,83, D:South, S:.
C:13046, 36,83, D:South, S:.
C:13047, 37,83, D:South, S:.
C:13048, 38,83, D:South, S:.
C:13049, 39,83, D:South, S:.
C:13050, 40,83, D:South, S:.
C:13051, 41,83, D:South, S:.
C:13052, 42,83, D:South, S:.
C:13053, 43,83, D:South, S:.
C:13054, 44,83, D:South, S:.
C:13055, 45,83, D:South, S:.
C:13056, 46,83, D:South, S:.
C:13057, 47,83, D:South, S:.
C:13058, 48,83, D:South, S:.
C:13059, 49,83, D:South, S:.
C:13060, 50,83, D:South, S:.
C:13061, 51,83, D:South, S:.
C:13062, 52,83, D:South, S:.
